Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging,Funding Sources
ELEC,Adelaida Cellars - Tesla Destination,5805 Adelaida Rd,,Paso Robles,CA,93446,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,35.645249,-120.802495,2024-07-01,113248,2024-10-16 16:58:41 UTC,P,,,2017-03-03,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Cass Winery - Tesla Destination,7350 Linne Rd,,Paso Robles,CA,93446,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,35.59766,-120.564938,2024-07-01,113249,2024-10-16 16:58:41 UTC,P,,,2015-05-18,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Brecon Estate Tasting Room - Tesla Destination,7450 Vineyard Dr,,Paso Robles,CA,93446,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,35.597588,-120.829814,2024-07-01,113250,2024-10-16 16:58:41 UTC,P,,,2015-07-07,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,HammerSky Winery - Tesla Destination,7725 Vineyard Dr,,Paso Robles,CA,93446,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,35.59795,-120.83332,2024-07-01,113251,2024-10-16 16:58:41 UTC,P,,,2016-02-08,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Glunz Family Winery & Cellars - Tesla Destination,8331 E Hwy 46,,Paso Robles,CA,93446,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,35.657456,-120.545645,2024-07-01,113252,2024-10-16 16:58:41 UTC,P,,,2018-05-03,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Pasolivo Olive Oil - Tesla Destination,8530 Vineyard Dr,,Paso Robles,CA,93446,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,35.620507,-120.845779,2024-07-01,113253,2024-10-16 16:58:41 UTC,P,,,2018-04-30,,,,,J1772 TESLA,US,,,,Public,,public,,,SHOPPING_CENTER,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Halter Ranch Vineyard - Tesla Destination,8910 Adelaida Rd,,Paso Robles,CA,93446,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,35.639417,-120.854499,2024-07-01,113254,2024-10-16 16:58:41 UTC,P,,,2017-09-19,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Tablas Creek Vineyard - Tesla Destination,9339 Adelaida Rd,,Paso Robles,CA,93446,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,35.636418,-120.859674,2024-07-01,113255,2024-10-16 16:58:41 UTC,P,,,2016-04-07,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Lodge at Pebble Beach - Tesla Destination,1700 17 Mile Dr,,Pebble Beach,CA,93953,,877-798-3752,E,,Public,,,,,,,7,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,36.568768,-121.950626,2024-07-01,113256,2024-10-16 16:58:41 UTC,P,,,2018-05-08,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Poppy Hills Golf Course - Tesla Destination,3200 Lopez Rd,,Pebble Beach,CA,93953,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,36.582435,-121.938447,2024-07-01,113257,2024-10-16 16:58:41 UTC,P,,,2018-02-13,,,,,TESLA,US,,,,Public,,public,,,REC_SPORTS_FACILITY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Lagunitas Brewing - Tesla Destination,1280 N McDowell Blvd,,Petaluma,CA,94954,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.272406,-122.662407,2024-07-01,113259,2024-10-16 16:58:41 UTC,P,,,2016-03-11,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Sheraton Sonoma County-Petaluma - Tesla Destination,745 Baywood Dr,,Petaluma,CA,94954,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.230988,-122.612703,2024-07-01,113260,2024-10-16 16:58:41 UTC,P,,,2015-10-14,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Bewildered Pig - Tesla Destination,1810 Hwy 128,,Philo,CA,95466,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.131869,-123.532571,2024-07-01,113261,2024-10-16 16:58:41 UTC,P,,,2017-04-27,,,,,J1772 TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Greenwood Ridge Vineyards Tasting Room - Tesla Destination,5501 Highway 128,,Philo,CA,95466,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,39.102721,-123.49261,2024-07-01,113262,2024-10-16 16:58:41 UTC,P,,,2015-06-01,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Kon Tiki Inn - Tesla Destination,1621 Price St,,Pismo Beach,CA,93449,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,35.146613,-120.645444,2024-07-01,113264,2024-10-16 16:58:41 UTC,P,,,2014-08-28,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Cottage Inn By the Sea - Tesla Destination,2351 Price St,,Pismo Beach,CA,93449,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,35.14834,-120.650611,2024-07-01,113265,2024-10-16 16:58:41 UTC,P,,,2018-06-12,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Pismo Lighthouse Suites - Tesla Destination,2411 Price St,,Pismo Beach,CA,93449,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,35.149329,-120.65135,2024-07-01,113266,2024-10-16 16:58:41 UTC,P,,,2015-01-08,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Shore Cliff Hotel - Tesla Destination,2555 Price St,,Pismo Beach,CA,93449,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,35.149106,-120.653272,2024-07-01,113267,2024-10-16 16:58:41 UTC,P,,,2015-01-13,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Inn at the Cove - Tesla Destination,2651 Price St,,Pismo Beach,CA,93449,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,35.152539,-120.660449,2024-07-01,113268,2024-10-16 16:58:41 UTC,P,,,2015-05-01,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Dolphin Bay Resort & Spa - Tesla Destination,2727 Shell Beach Rd,,Pismo Beach,CA,93449,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,35.164407,-120.689728,2024-07-01,113269,2024-10-16 16:58:41 UTC,P,,,2016-11-29,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Cliffs Resort - Tesla Destination,2757 Shell Beach Rd,,Pismo Beach,CA,93449,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,35.165863,-120.69005,2024-07-01,113270,2024-10-16 16:58:41 UTC,P,,,2014-03-17,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Madrona Vineyards - Tesla Destination,2560 High Hill Rd,,Placerville,CA,95667,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.744573,-120.718891,2024-07-01,113271,2024-10-16 16:58:41 UTC,P,,,2016-10-06,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Bella Vista Bed & Breakfast Inc. - Tesla Destination,581 Cold Springs Rd,,Placerville,CA,95667,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.790636,-120.888201,2024-07-01,113272,2024-10-16 16:58:41 UTC,P,,,2015-11-04,,,,,TESLA,US,,,,Public,,public,,,B_AND_B,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Rose Hotel - Tesla Destination,807 Main St,,Pleasanton,CA,94566,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.663977,-121.874814,2024-07-01,113273,2024-10-16 16:58:41 UTC,P,,,2018-01-11,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Andis Wines - Tesla Destination,11000 Shenandoah Rd,,Plymouth,CA,95642,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.521509,-120.818946,2024-07-01,113274,2024-10-16 16:58:41 UTC,P,,,2016-02-17,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Karmere Vineyards & Winery - Tesla Destination,11970 Shenandoah Rd,,Plymouth,CA,95669,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.525699,-120.801358,2024-07-01,113275,2024-10-16 16:58:41 UTC,P,,,2017-01-05,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,REST Hotel Plymouth - Tesla Destination,9372 Main St,,Plymouth,CA,95669,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.480785,-120.848399,2024-07-01,113276,2024-10-16 16:58:41 UTC,P,,,2016-09-16,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Taste Restaurant and Wine Bar - Tesla Destination,9402 Main St,,Plymouth,CA,95669,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.480967,-120.847971,2024-07-01,113277,2024-10-16 16:58:41 UTC,P,,,2016-09-16,,,,,J1772 TESLA,US,,,,Public,,public,,,RESTAURANT,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Shenandoah Vineyards - Tesla Destination,12300 Steiner Rd,,Plymouth,CA,95669,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.53681,-120.792722,2024-07-01,113278,2024-10-16 16:58:41 UTC,P,,,2017-01-23,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Omni Rancho Las Palmas Resort and Spa - Tesla Destination,41000 Bob Hope Dr,,Rancho Mirage,CA,92270,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.739751,-116.407298,2024-07-01,113279,2024-10-16 16:58:41 UTC,P,,,2015-04-28,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,"The Ritz-Carlton, Rancho Mirage - Tesla Destination",6900 Frank Sinatra Dr,,Rancho Mirage,CA,92270,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,33.766815,-116.45826,2024-07-01,113280,2024-10-16 16:58:41 UTC,P,,,2014-09-19,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Westin Mission Hills Golf Resort & Spa - Tesla Destination,71333 Dinah Shore Dr,,Rancho Mirage,CA,92270,,877-798-3752,E,,Public,,,,,,,5,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.799343,-116.417506,2024-07-01,113281,2024-10-16 16:58:41 UTC,P,,,2018-01-15,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hilton Garden Inn Rancho Mirage - Tesla Destination,71-700 Hwy 111,,Rancho Mirage,CA,92270,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.742772,-116.412658,2024-07-01,113282,2024-10-16 16:58:41 UTC,P,,,2016-08-15,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Murieta Inn & Spa - Tesla Destination,7337 Murieta Dr,,Rancho Murieta,CA,95683,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.491195,-121.099724,2024-07-01,113283,2024-10-16 16:58:41 UTC,P,,,2018-11-01,,,,,J1772 TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Inn at Rancho Santa Fe - Tesla Destination,5951 Linea Del Cielo,,Rancho Santa Fe,CA,92067,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.019087,-117.205773,2024-07-01,113285,2024-10-16 16:58:41 UTC,P,,,2014-08-07,,,,,TESLA,US,,,,Public,,public,,,INN,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Best Western Antelope Inn - Tesla Destination,203 Antelope Blvd,,Red Bluff,CA,96080,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.181715,-122.220555,2024-07-01,113286,2024-10-16 16:58:41 UTC,P,,,2015-01-30,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Best Western Plus Hilltop Inn - Tesla Destination,2300 Hilltop Dr,,Redding,CA,96002,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,40.57403,-122.358323,2024-07-01,113289,2024-10-16 16:58:41 UTC,P,,,2015-02-04,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Ayres Hotel - Redlands - Tesla Destination,1015 W Colton Ave,,Redlands,CA,92374,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,34.062404,-117.196918,2024-07-01,113290,2024-10-16 16:58:41 UTC,P,,,2016-04-13,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,"Shade Hotel, Redondo Beach - Tesla Destination",655 N. Harbor Dr,,Redondo Beach,CA,90277,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,33.848991,-118.394897,2024-07-01,113291,2024-10-16 16:58:41 UTC,P,,,2016-08-29,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Marriott Riverside at the Convention Center - Tesla Destination,3400 Market St,,Riverside,CA,92501,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.986065,-117.372628,2024-07-01,113292,2024-10-16 16:58:41 UTC,P,,,2015-08-17,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Oxford Suites Sonoma - Tesla Destination,67 Golf Course Dr W,,Rohnert Park,CA,94928,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.363812,-122.715502,2024-07-01,113293,2024-10-16 16:58:41 UTC,P,,,2017-08-28,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,DoubleTree by Hilton Los Angeles/Rosemead - Tesla Destination,888 Montebello Blvd,,Rosemead,CA,91770,,877-798-3752,E,,Public,,,,,,,1,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,34.036533,-118.079876,2024-07-01,113294,2024-10-16 16:58:41 UTC,P,,,2015-09-17,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Best Western Plus Executive Inn - Tesla Destination,18880 Gale Ave,,Rowland Heights,CA,91748,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.994759,-117.891493,2024-07-01,113295,2024-10-16 16:58:41 UTC,P,,,2014-12-22,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Round Pond Winery - Tesla Destination,875 Rutherford Pl,,Rutherford,CA,94558,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,38.468316,-122.404902,2024-07-01,113296,2024-10-16 16:58:41 UTC,P,,,2014-11-20,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Frog's Leap Winery - Tesla Destination,8815 Conn Creek Rd,,Rutherford,CA,94573,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,GPS,38.473609,-122.402659,2024-07-01,113297,2024-10-16 16:58:41 UTC,P,,,2017-11-02,,,,,TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hyatt Regency Sacramento - Tesla Destination,1209 L St,,Sacramento,CA,95814,,877-798-3752,E,,Public,,,,,,,8,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,38.577627,-121.490769,2024-07-01,113298,2024-10-16 16:58:41 UTC,P,,,2016-08-05,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Kimpton Sawyer Hotel - Tesla Destination,500 J St,,Sacramento,CA,95814,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,38.581533,-121.499473,2024-07-01,113299,2024-10-16 16:58:41 UTC,P,,,2018-03-14,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Pessagno Winery - Tesla Destination,1645 River Rd,,Salinas,CA,93908,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,36.480776,-121.484144,2024-07-01,113300,2024-10-16 16:58:41 UTC,P,,,2016-10-12,,,,,J1772 TESLA,US,,,,Public,,public,,,BREWERY_DISTILLERY_WINERY,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hotel Skye - Tesla Destination,421 El Camino Real,,San Bruno,CA,94066,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,37.621801,-122.412172,2024-07-01,113302,2024-10-16 16:58:41 UTC,P,,,2018-04-14,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Bristol Hotel - Tesla Destination,1055 1st Ave,,San Diego,CA,92101,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.716655,-117.163677,2024-07-01,113303,2024-10-16 16:58:41 UTC,P,,,2016-03-04,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,The Lodge at Torrey Pines - Tesla Destination,11480 N Torrey Pines Rd,,San Diego,CA,92037,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,32.904137,-117.24453,2024-07-01,113304,2024-10-16 16:58:41 UTC,P,,,2016-08-31,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Radisson Hotel San Diego - Rancho Bernardo - Tesla Destination,11520 W Bernardo Ct,,San Diego,CA,92127,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,33.02097,-117.082304,2024-07-01,113305,2024-10-16 16:58:41 UTC,P,,,2018-09-24,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Sheraton San Diego Hotel and Marina - Tesla Destination,1380 Harbor Island Dr,,San Diego,CA,92101,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,32.727033,-117.197655,2024-07-01,113306,2024-10-16 16:58:41 UTC,P,,,2015-04-10,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,"Paradise Point, A Destination Hotel - Tesla Destination",1404 Vacation Rd,,San Diego,CA,92109,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.775408,-117.238673,2024-07-01,113307,2024-10-16 16:58:41 UTC,P,,,2016-05-09,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Hyatt Regency Mission Bay Spa & Marina - Tesla Destination,1441 Quivira Rd,,San Diego,CA,92109,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-8,32.765541,-117.24046,2024-07-01,113308,2024-10-16 16:58:41 UTC,P,,,2017-08-29,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Kona Kai Resort and Spa - Tesla Destination,1551 Shelter Island Dr,,San Diego,CA,92106,,877-798-3752,E,,Public,,,,,,,6,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.70937,-117.232073,2024-07-01,113309,2024-10-16 16:58:41 UTC,P,,,2018-03-19,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,La Jolla Beach & Tennis Club - Tesla Destination,2000 Spindrift Dr,,San Diego,CA,92037,,877-798-3752,E,,Public,,,,,,,4,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.853915,-117.258396,2024-07-01,113310,2024-10-16 16:58:41 UTC,P,,,2015-11-02,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Aladdin Airport Parking - Tesla Destination,2548 Kettner Blvd,,San Diego,CA,92101,,877-798-3752,E,,Public,,,,,,,12,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.730308,-117.172655,2024-07-01,113311,2024-10-16 16:58:41 UTC,P,,,2018-08-30,,,,,J1772 TESLA,US,,,,Public,,public,,,PARKING_GARAGE,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,US Grant - Tesla Destination,326 Broadway,,San Diego,CA,92101,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.715797,-117.161544,2024-07-01,113312,2024-10-16 16:58:41 UTC,P,,,2015-04-03,,,,,TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,Best Western Seven Seas - Tesla Destination,411 Hotel Circle S,,San Diego,CA,92108,,877-798-3752,E,,Public,,,,,,,2,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.760622,-117.165981,2024-07-01,113314,2024-10-16 16:58:41 UTC,P,,,2017-11-08,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
ELEC,W San Diego - Tesla Destination,421 West B St,,San Diego,CA,92101,,877-798-3752,E,,Public,,,,,,,3,,,Tesla Destination,https://www.tesla.com/destination-charging,200-9,32.717657,-117.166901,2024-07-01,113315,2024-10-16 16:58:41 UTC,P,,,2015-04-28,,,,,J1772 TESLA,US,,,,Public,,public,,,HOTEL,,,,,,,Free,,,,,,,,,,,,,,,,,,,false,
